#EntrezID	Name	Score
10940	POP1	0.216396
81847	RNF146	0.216396
4117	MAK	0.216390
151011	SEPT10	0.216389
81605	URM1	0.216386
54662	TBC1D13	0.216381
57117	INTS12	0.216367
9128	PRPF4	0.216366
25973	PARS2	0.216364
284098	PIGW	0.216362
9221	NOLC1	0.216358
8527	DGKD	0.216357
29899	GPSM2	0.216351
9663	LPIN2	0.216349
26061	HACL1	0.216331
405754	ERVFRD-1	0.216323
118460	EXOSC6	0.216320
51136	RNFT1	0.216307
55707	NECAP2	0.216302
7919	DDX39B	0.216299
56134	PCDHAC2	0.216290
51479	ANKFY1	0.216290
11264	PXMP4	0.216280
148223	C19orf25	0.216273
8502	PKP4	0.216271
81629	TSSK3	0.216269
56271	BEX4	0.216264
51134	CEP83	0.216264
115677	NOSTRIN	0.216261
23456	ABCB10	0.216249
51109	RDH11	0.216247
2560	GABRB1	0.216246
79627	OGFRL1	0.216245
7571	ZNF23	0.216236
9564	BCAR1	0.216234
54455	FBXO42	0.216233
51002	TPRKB	0.216228
221830	TWISTNB	0.216221
653519	GPR89A	0.216220
4437	MSH3	0.216218
2650	GCNT1	0.216217
6880	TAF9	0.216214
84324	SARNP	0.216214
90441	ZNF622	0.216213
23241	PACS2	0.216206
55293	UEVLD	0.216202
10694	CCT8	0.216201
2958	GTF2A2	0.216199
80034	CSRNP3	0.216194
10111	RAD50	0.216188
91010	FMNL3	0.216181
83659	TEKT1	0.216181
11240	PADI2	0.216144
11137	PWP1	0.216142
23338	JADE2	0.216140
283209	PGM2L1	0.216133
10613	ERLIN1	0.216131
64112	MOAP1	0.216126
54876	DCAF16	0.216122
5910	RAP1GDS1	0.216121
81855	SFXN3	0.216113
7411	VBP1	0.216111
51429	SNX9	0.216104
51667	NUB1	0.216098
23468	CBX5	0.216098
1434	CSE1L	0.216088
55733	HHAT	0.216088
1911	PHC1	0.216086
5094	PCBP2	0.216085
11276	SYNRG	0.216084
8348	HIST1H2BO	0.216082
9851	KIAA0753	0.216082
2309	FOXO3	0.216074
57504	MTA3	0.216069
10352	WARS2	0.216067
5701	PSMC2	0.216063
57409	MIF4GD	0.216059
4677	NARS	0.216052
51101	ZC2HC1A	0.216047
90353	CTU1	0.216046
51691	LSM8	0.216038
29922	NME7	0.216037
80146	UXS1	0.216037
57690	TNRC6C	0.216031
144715	RAD9B	0.216030
25936	NSL1	0.216030
57475	PLEKHH1	0.216028
7108	TM7SF2	0.216025
7675	ZNF121	0.216024
57038	RARS2	0.216023
51397	COMMD10	0.216017
55125	CEP192	0.216013
79184	BRCC3	0.216012
9844	ELMO1	0.216008
10955	SERINC3	0.216004
5274	SERPINI1	0.216003
7458	EIF4H	0.216003
9453	GGPS1	0.215997
440350	NPIPB7	0.215993
10329	RXYLT1	0.215989
9913	SUPT7L	0.215982
84969	TOX2	0.215971
11261	CHP1	0.215966
8648	NCOA1	0.215957
56910	STARD7	0.215956
51347	TAOK3	0.215953
908	CCT6A	0.215952
7561	ZNF14	0.215941
4218	RAB8A	0.215939
9946	CRYZL1	0.215934
4297	KMT2A	0.215929
2738	GLI4	0.215921
10807	SDCCAG3	0.215914
140731	ANKRD60	0.215914
22796	COG2	0.215914
83692	CD99L2	0.215907
202781	PAXIP1-AS1	0.215895
83480	PUS3	0.215893
5954	RCN1	0.215892
283254	HARBI1	0.215890
286205	SCAI	0.215889
51673	TPPP3	0.215887
128338	DRAM2	0.215886
8969	HIST1H2AG	0.215884
221955	DAGLB	0.215876
81550	TDRD3	0.215871
55957	LIN37	0.215868
11336	EXOC3	0.215865
23031	MAST3	0.215858
2919	CXCL1	0.215856
65121	PRAMEF1	0.215851
84960	CCDC183	0.215820
4097	MAFG	0.215820
9415	FADS2	0.215809
9670	IPO13	0.215797
54951	COMMD8	0.215783
23333	DPY19L1	0.215782
23583	SMUG1	0.215782
85320	ABCC11	0.215780
5717	PSMD11	0.215775
7024	TFCP2	0.215775
79791	FBXO31	0.215775
10589	DRAP1	0.215772
8819	SAP30	0.215771
124446	TMEM219	0.215770
23216	TBC1D1	0.215766
9240	PNMA1	0.215763
84792	FAM220A	0.215751
5433	POLR2D	0.215749
4121	MAN1A1	0.215746
81565	NDEL1	0.215746
1176	AP3S1	0.215745
4678	NASP	0.215743
5981	RFC1	0.215741
84163	GTF2IRD2	0.215731
57551	TAOK1	0.215716
651250	LRRC37A16P	0.215715
100093631	GTF2IP4	0.215712
283232	TMEM80	0.215712
147179	WIPF2	0.215696
54107	POLE3	0.215691
6294	SAFB	0.215690
26958	COPG2	0.215689
29115	SAP30BP	0.215674
79607	FAM118B	0.215668
5873	RAB27A	0.215667
163486	DENND1B	0.215665
116461	TSEN15	0.215640
9683	N4BP1	0.215638
79171	RBM42	0.215635
2790	GNG10	0.215633
6867	TACC1	0.215630
200558	APLF	0.215627
7518	XRCC4	0.215627
79736	TEFM	0.215625
23589	CARHSP1	0.215625
23556	PIGN	0.215617
63939	FAM217B	0.215615
1967	EIF2B1	0.215611
137492	VPS37A	0.215610
26140	TTLL3	0.215610
728489	DNLZ	0.215608
23597	ACOT9	0.215601
6307	MSMO1	0.215599
26999	CYFIP2	0.215597
81563	C1orf21	0.215596
100288939	100288939	0.215595
55958	KLHL9	0.215584
481	ATP1B1	0.215575
339230	CCDC137	0.215574
114787	GPRIN1	0.215573
729877	TBC1D3H	0.215572
11154	AP4S1	0.215565
5395	PMS2	0.215561
201973	PRIMPOL	0.215558
23067	SETD1B	0.215557
65264	UBE2Z	0.215552
11319	ECD	0.215547
64841	GNPNAT1	0.215542
902	CCNH	0.215540
54980	C2orf42	0.215539
55209	SETD5	0.215537
207	AKT1	0.215534
55314	TMEM144	0.215533
51118	UTP11	0.215527
23078	VWA8	0.215519
79630	C1orf54	0.215518
10576	CCT2	0.215512
65008	MRPL1	0.215500
8336	HIST1H2AM	0.215500
23276	KLHL18	0.215493
9331	B4GALT6	0.215486
27433	TOR2A	0.215482
348654	GEN1	0.215479
54968	TMEM70	0.215469
653483	AFDN-DT	0.215463
409	ARRB2	0.215456
81689	ISCA1	0.215454
4528	MTIF2	0.215450
84928	TMEM209	0.215450
5393	EXOSC9	0.215450
401466	C8orf59	0.215448
2004	ELK3	0.215434
55331	ACER3	0.215427
51528	JKAMP	0.215411
9731	CEP104	0.215405
23339	VPS39	0.215404
5937	RBMS1	0.215400
267020	ATP5MGL	0.215397
54205	CYCS	0.215389
115201	ATG4A	0.215383
10623	POLR3C	0.215381
171546	SPTSSA	0.215374
1994	ELAVL1	0.215371
10016	PDCD6	0.215369
55147	RBM23	0.215364
10120	ACTR1B	0.215364
9325	TRIP4	0.215362
80777	CYB5B	0.215360
56943	ENY2	0.215359
54936	ADPRHL2	0.215358
10842	PPP1R17	0.215349
3622	ING2	0.215346
10509	SEMA4B	0.215341
51566	ARMCX3	0.215328
117178	SSX2IP	0.215327
10432	RBM14	0.215305
171023	ASXL1	0.215303
26235	FBXL4	0.215302
440498	HSBP1L1	0.215301
126308	MOB3A	0.215300
57583	TMEM181	0.215298
55179	FAIM	0.215293
22954	TRIM32	0.215288
80010	RMI1	0.215284
8678	BECN1	0.215284
83698	CALN1	0.215282
1781	DYNC1I2	0.215276
3703	STT3A	0.215268
284323	ZNF780A	0.215268
84886	C1orf198	0.215267
285268	ZNF621	0.215266
4927	NUP88	0.215262
51669	SARAF	0.215260
196264	MPZL3	0.215260
5090	PBX3	0.215250
29919	RMC1	0.215247
80331	DNAJC5	0.215246
54989	ZNF770	0.215243
25844	YIPF3	0.215243
1662	DDX10	0.215239
56912	IFT46	0.215236
23169	SLC35D1	0.215235
55148	UBR7	0.215232
9948	WDR1	0.215232
26271	FBXO5	0.215228
29102	DROSHA	0.215227
6832	SUPV3L1	0.215216
54145	H2BFS	0.215213
116987	AGAP1	0.215209
51260	PBDC1	0.215208
4540	ND5	0.215193
57458	TMCC3	0.215193
79065	ATG9A	0.215192
5684	PSMA3	0.215185
92806	CENPBD1	0.215171
6242	RTKN	0.215167
29855	UBN1	0.215164
81631	MAP1LC3B	0.215163
113612	CYP2U1	0.215160
389898	UBE2NL	0.215159
10071	MUC12	0.215155
83933	HDAC10	0.215155
51184	GPN3	0.215152
1635	DCTD	0.215150
9686	VGLL4	0.215144
51547	SIRT7	0.215144
163049	ZNF791	0.215141
832	CAPZB	0.215141
84445	LZTS2	0.215131
494143	CHAC2	0.215120
79034	C7orf26	0.215116
153527	ZMAT2	0.215115
415116	PIM3	0.215106
6319	SCD	0.215099
5218	CDK14	0.215089
3376	IARS	0.215085
2872	MKNK2	0.215082
79145	CHCHD7	0.215073
80196	RNF34	0.215072
88745	RRP36	0.215071
8550	MAPKAPK5	0.215070
144455	E2F7	0.215067
7626	ZNF75D	0.215067
10634	GAS2L1	0.215066
153768	PRELID2	0.215063
7468	NSD2	0.215063
92999	ZBTB47	0.215060
79725	THAP9	0.215049
2180	ACSL1	0.215048
51315	KRCC1	0.215046
50808	AK3	0.215046
51106	TFB1M	0.215040
10813	UTP14A	0.215036
57486	NLN	0.215036
81603	TRIM8	0.215035
29081	METTL5	0.215033
1173	AP2M1	0.215026
5810	RAD1	0.215026
56849	TCEAL7	0.215024
79932	KIAA0319L	0.215011
5134	PDCD2	0.215008
25988	HINFP	0.215007
140685	ZBTB46	0.215002
9334	B4GALT5	0.214995
81566	CSRNP2	0.214989
9550	ATP6V1G1	0.214987
10494	STK25	0.214982
2146	EZH2	0.214980
57118	CAMK1D	0.214978
58527	ABRACL	0.214964
10628	TXNIP	0.214953
339175	METTL2A	0.214953
169981	SPIN3	0.214951
10241	CALCOCO2	0.214951
79585	CORO7	0.214950
7416	VDAC1	0.214948
5116	PCNT	0.214947
54962	TIPIN	0.214946
127733	UBXN10	0.214940
128977	C22orf39	0.214939
23239	PHLPP1	0.214937
3494	IGHA2	0.214935
131616	TMEM42	0.214935
2230	FDX1	0.214932
3619	INCENP	0.214930
84844	PHF5A	0.214917
5901	RAN	0.214915
57333	RCN3	0.214914
4950	4950	0.214914
92935	MARS2	0.214906
5863	RGL2	0.214905
83787	ARMC10	0.214903
4331	MNAT1	0.214901
90102	PHLDB2	0.214897
10592	SMC2	0.214895
23155	CLCC1	0.214894
91057	CCDC34	0.214894
23590	PDSS1	0.214893
57178	ZMIZ1	0.214893
140689	CBLN4	0.214879
10963	STIP1	0.214873
5869	RAB5B	0.214868
6515	SLC2A3	0.214866
8337	HIST2H2AA3	0.214865
25875	LETMD1	0.214860
57661	PHRF1	0.214859
115106	HAUS1	0.214857
284086	NEK8	0.214828
26515	TIMM10B	0.214827
5867	RAB4A	0.214822
89778	SERPINB11	0.214821
200403	VWA3B	0.214821
113	ADCY7	0.214816
10417	SPON2	0.214811
10277	UBE4B	0.214806
84916	UTP4	0.214798
81559	TRIM11	0.214791
116447	TOP1MT	0.214789
79829	NAA40	0.214787
1108	CHD4	0.214787
158219	TTC39B	0.214785
1948	EFNB2	0.214783
84154	RPF2	0.214776
1196	CLK2	0.214773
6648	SOD2	0.214766
55100	WDR70	0.214762
56658	TRIM39	0.214762
1975	EIF4B	0.214762
2059	EPS8	0.214758
65267	WNK3	0.214756
54838	WBP1L	0.214745
9111	NMI	0.214740
83690	CRISPLD1	0.214736
9603	NFE2L3	0.214735
389906	LOC389906	0.214729
23534	TNPO3	0.214720
65987	KCTD14	0.214711
149175	MANEAL	0.214706
127002	ATXN7L2	0.214706
10412	NSA2	0.214703
64598	MOSPD3	0.214702
84287	ZDHHC16	0.214698
324	APC	0.214692
8351	HIST1H3D	0.214691
83940	TATDN1	0.214691
10526	IPO8	0.214690
10130	PDIA6	0.214685
3608	ILF2	0.214685
100131564	CCDC18-AS1	0.214685
55030	FBXO34	0.214679
132321	C4orf33	0.214673
91419	ATP23	0.214673
23595	ORC3	0.214672
80336	PABPC1L	0.214670
5524	PTPA	0.214668
6095	RORA	0.214666
26747	NUFIP1	0.214664
5636	PRPSAP2	0.214660
53373	TPCN1	0.214652
11157	LSM6	0.214651
196472	FAM71C	0.214648
5862	RAB2A	0.214648
55692	LUC7L	0.214647
5119	CHMP1A	0.214641
54843	SYTL2	0.214631
157285	PRAG1	0.214630
643314	KIAA0754	0.214630
162963	ZNF610	0.214625
122769	LRR1	0.214621
55699	IARS2	0.214619
3751	KCND2	0.214619
219749	ZNF25	0.214612
54969	HPF1	0.214610
91612	CHURC1	0.214607
54780	NSMCE4A	0.214602
955	ENTPD6	0.214601
26003	GORASP2	0.214598
53919	SLCO1C1	0.214590
84912	SLC35B4	0.214590
23313	KIAA0930	0.214588
4520	MTF1	0.214581
11116	FGFR1OP	0.214578
266812	NAP1L5	0.214573
84067	FAM160A2	0.214570
2241	FER	0.214565
1488	CTBP2	0.214558
140432	RNF113B	0.214552
100101267	POM121C	0.214532
5685	PSMA4	0.214531
23234	DNAJC9	0.214529
80746	TSEN2	0.214508
8790	FPGT	0.214502
139886	SPIN4	0.214501
10795	ZNF268	0.214498
51763	INPP5K	0.214494
144608	C12orf60	0.214488
440465	BAIAP2-AS1	0.214488
26268	FBXO9	0.214488
51056	LAP3	0.214476
55166	CENPQ	0.214471
58505	OSTC	0.214458
143458	LDLRAD3	0.214455
7138	TNNT1	0.214453
51447	IP6K2	0.214427
6632	SNRPD1	0.214422
23140	ZZEF1	0.214419
7818	DAP3	0.214418
55863	TMEM126B	0.214417
51098	IFT52	0.214406
92092	ZC3HAV1L	0.214406
57470	LRRC47	0.214405
84311	MRPL45	0.214404
6742	SSBP1	0.214403
25817	FAM19A5	0.214403
2960	GTF2E1	0.214400
11182	SLC2A6	0.214399
10785	WDR4	0.214392
127703	C1orf216	0.214387
26086	GPSM1	0.214384
7993	UBXN8	0.214384
91368	CDKN2AIPNL	0.214377
55173	MRPS10	0.214377
414153	SNRPEP2	0.214377
56257	MEPCE	0.214377
93183	PIGM	0.214376
5585	PKN1	0.214367
374882	TMEM205	0.214361
1595	CYP51A1	0.214360
2280	FKBP1A	0.214358
6400	SEL1L	0.214350
148741	ANKRD35	0.214348
23345	SYNE1	0.214348
639	PRDM1	0.214346
80023	NRSN2	0.214344
57142	RTN4	0.214342
8862	APLN	0.214336
22875	ENPP4	0.214333
440915	POTEKP	0.214328
7280	TUBB2A	0.214327
139818	DOCK11	0.214322
145553	MDP1	0.214316
8458	TTF2	0.214314
8850	KAT2B	0.214313
400	ARL1	0.214312
25901	CCDC28A	0.214295
26275	HIBCH	0.214287
57026	PDXP	0.214286
387597	ILDR2	0.214286
4062	LY6H	0.214286
23139	MAST2	0.214281
8487	GEMIN2	0.214280
219995	MS4A15	0.214277
6487	ST3GAL3	0.214277
64432	MRPS25	0.214274
51389	RWDD1	0.214267
56947	MFF	0.214267
344148	NCKAP5	0.214264
51645	PPIL1	0.214246
80264	ZNF430	0.214232
642	BLMH	0.214232
347733	TUBB2B	0.214224
1659	DHX8	0.214215
55622	TTC27	0.214213
121274	ZNF641	0.214209
55324	ABCF3	0.214207
93627	TBCK	0.214202
112950	MED8	0.214200
54509	RHOF	0.214196
103	ADAR	0.214188
78992	YIPF2	0.214183
4123	MAN2C1	0.214173
440730	TRIM67	0.214173
51088	KLHL5	0.214173
84460	ZMAT1	0.214172
55032	SLC35A5	0.214171
9609	RAB36	0.214171
23741	EID1	0.214170
84318	CCDC77	0.214167
51507	RTF2	0.214166
5316	PKNOX1	0.214163
1901	S1PR1	0.214157
54625	PARP14	0.214157
9858	PPP1R26	0.214145
9861	PSMD6	0.214141
51368	TEX264	0.214135
9343	EFTUD2	0.214125
55661	DDX27	0.214114
116115	ZNF526	0.214113
9541	CIR1	0.214107
644914	H3F3AP6	0.214106
9557	CHD1L	0.214106
79176	FBXL15	0.214101
6627	SNRPA1	0.214099
10213	PSMD14	0.214095
80142	PTGES2	0.214088
11174	ADAMTS6	0.214085
253980	KCTD13	0.214085
8411	EEA1	0.214081
64288	ZSCAN31	0.214080
8694	DGAT1	0.214073
8879	SGPL1	0.214071
26190	FBXW2	0.214066
83941	TM2D1	0.214062
10606	PAICS	0.214058
140459	ASB6	0.214057
3652	IPP	0.214055
10610	ST6GALNAC2	0.214053
25912	C1orf43	0.214051
2664	GDI1	0.214045
54949	SDHAF2	0.214040
51010	EXOSC3	0.214035
5305	PIP4K2A	0.214032
195828	ZNF367	0.214029
283987	HID1	0.214013
256364	EML3	0.214009
2618	GART	0.214005
23201	FAM168A	0.213999
63979	FIGNL1	0.213999
55017	C14orf119	0.213994
80233	FAAP100	0.213993
144245	ALG10B	0.213992
100132884	100132884	0.213992
100288911	LOC100288911	0.213982
84918	LRP11	0.213982
23034	SAMD4A	0.213977
23192	ATG4B	0.213970
116369	SLC26A8	0.213963
29127	RACGAP1	0.213963
10403	NDC80	0.213959
171019	ADAMTS19	0.213952
266655	BRD3OS	0.213952
7443	VRK1	0.213945
55330	BLOC1S4	0.213944
2287	FKBP3	0.213937
3419	IDH3A	0.213937
23295	MGRN1	0.213934
55615	PRR5	0.213932
55646	LYAR	0.213927
84525	HOPX	0.213925
402573	C7orf61	0.213924
57636	ARHGAP23	0.213924
10381	TUBB3	0.213923
6397	SEC14L1	0.213922
5001	ORC5	0.213919
55290	BRF2	0.213919
7027	TFDP1	0.213918
84878	ZBTB45	0.213916
25972	UNC50	0.213909
51248	PDZD11	0.213902
5832	ALDH18A1	0.213895
9673	SLC25A44	0.213887
9921	RNF10	0.213882
4485	MST1	0.213879
6659	SOX4	0.213877
1207	CLNS1A	0.213875
80345	ZSCAN16	0.213867
5192	PEX10	0.213865
25929	GEMIN5	0.213865
55750	AGK	0.213864
64110	MAGEF1	0.213862
27101	CACYBP	0.213847
55111	PLEKHJ1	0.213843
57552	NCEH1	0.213835
5550	PREP	0.213835
4430	MYO1B	0.213833
220213	OTUD1	0.213833
10987	COPS5	0.213831
10025	MED16	0.213829
29085	PHPT1	0.213824
3725	JUN	0.213818
26064	RAI14	0.213810
80851	SH3BP5L	0.213809
134637	ADAT2	0.213804
22865	SLITRK3	0.213802
79675	FASTKD1	0.213802
55556	ENOSF1	0.213792
4085	MAD2L1	0.213787
7343	UBTF	0.213769
84516	DCTN5	0.213768
246243	RNASEH1	0.213756
146330	FBXL16	0.213752
57510	XPO5	0.213752
55006	TRMT61B	0.213749
55176	SEC61A2	0.213748
8556	CDC14A	0.213737
54148	MRPL39	0.213732
11039	SMA4	0.213727
219539	YPEL4	0.213720
64411	ARAP3	0.213717
93081	TEX30	0.213711
26523	AGO1	0.213708
284018	C17orf58	0.213702
9810	RNF40	0.213697
256051	ZNF549	0.213696
11278	KLF12	0.213696
7922	SLC39A7	0.213691
57494	RIMKLB	0.213680
4929	NR4A2	0.213676
4361	MRE11	0.213676
57717	PCDHB16	0.213675
56122	PCDHB14	0.213675
58986	TMEM8A	0.213672
1384	CRAT	0.213670
7415	VCP	0.213668
91151	TIGD7	0.213666
9666	DZIP3	0.213664
55643	BTBD2	0.213657
1164	CKS2	0.213643
57001	SDHAF3	0.213642
8683	SRSF9	0.213639
84939	MUM1	0.213634
644135	LOC644135	0.213633
10891	PPARGC1A	0.213633
388722	C1orf53	0.213629
81618	ITM2C	0.213627
114907	FBXO32	0.213626
79937	CNTNAP3	0.213621
79706	PRKRIP1	0.213613
3551	IKBKB	0.213611
10121	ACTR1A	0.213602
84945	ABHD13	0.213598
22846	VASH1	0.213595
9711	RUBCN	0.213593
80153	EDC3	0.213590
81572	PDRG1	0.213586
5297	PI4KA	0.213582
2768	GNA12	0.213576
54522	ANKRD16	0.213571
10200	MPHOSPH6	0.213570
1653	DDX1	0.213569
1854	DUT	0.213569
1612	DAPK1	0.213548
47	ACLY	0.213542
50840	TAS2R14	0.213537
1032	CDKN2D	0.213534
55771	PRR11	0.213530
55164	SHQ1	0.213523
25961	NUDT13	0.213519
7553	ZNF7	0.213518
10158	PDZK1IP1	0.213514
3205	HOXA9	0.213507
29097	CNIH4	0.213499
79767	ELMO3	0.213492
4343	MOV10	0.213492
64860	ARMCX5	0.213492
5738	PTGFRN	0.213489
10018	BCL2L11	0.213488
8498	RANBP3	0.213485
25798	BRI3	0.213483
116138	KLHDC3	0.213480
441194	PMS2CL	0.213476
326626	PTMAP7	0.213476
202	CRYBG1	0.213474
51400	PPME1	0.213473
27304	MOCS3	0.213468
9737	GPRASP1	0.213468
55619	DOCK10	0.213467
339804	C2orf74	0.213465
8775	NAPA	0.213452
26137	ZBTB20	0.213449
146562	C16orf71	0.213446
80273	GRPEL1	0.213444
64115	VSIR	0.213431
85415	RHPN2	0.213423
57804	POLD4	0.213421
8897	MTMR3	0.213420
10620	ARID3B	0.213418
1102	RCBTB2	0.213418
523	ATP6V1A	0.213416
3841	KPNA5	0.213409
80145	THOC7	0.213406
644873	LINC01184	0.213400
9236	CCPG1	0.213400
8427	ZNF282	0.213397
286827	TRIM59	0.213389
80063	ATF7IP2	0.213382
254427	PROSER2	0.213369
23396	PIP5K1C	0.213368
152273	FGD5	0.213366
8801	SUCLG2	0.213358
254531	LPCAT4	0.213356
89941	RHOT2	0.213350
10165	SLC25A13	0.213344
9555	H2AFY	0.213344
153546	153546	0.213338
1647	GADD45A	0.213336
51692	CPSF3	0.213327
8800	PEX11A	0.213313
56731	SLC2A4RG	0.213312
113402	SFT2D1	0.213309
6237	RRAS	0.213303
4291	MLF1	0.213302
390963	ZNF818P	0.213296
51150	SDF4	0.213292
26035	GLCE	0.213280
9521	EEF1E1	0.213276
9604	RNF14	0.213272
79894	ZNF672	0.213269
253714	MMS22L	0.213268
51230	PHF20	0.213267
51639	SF3B6	0.213267
83463	MXD3	0.213249
51114	ZDHHC9	0.213247
3632	INPP5A	0.213242
23184	MESD	0.213238
90423	ATP6V1E2	0.213233
55624	POMGNT1	0.213225
55325	UFSP2	0.213224
203069	R3HCC1	0.213215
57175	CORO1B	0.213207
65123	INTS3	0.213206
6342	SCP2	0.213202
643790	HMGN1P38	0.213197
7589	ZSCAN21	0.213196
6844	VAMP2	0.213192
594855	CPLX3	0.213187
55652	SLC48A1	0.213181
90864	SPSB3	0.213179
7082	TJP1	0.213179
389941	C1QL3	0.213178
114044	MCM3AP-AS1	0.213173
57634	EP400	0.213173
27183	VPS4A	0.213169
10809	STARD10	0.213167
441242	LOC441242	0.213166
10755	GIPC1	0.213162
79716	NPEPL1	0.213160
10201	NME6	0.213149
130013	ACMSD	0.213148
4110	MAGEA11	0.213148
10270	AKAP8	0.213147
5638	PRRG1	0.213144
55308	DDX19A	0.213143
29777	ABT1	0.213142
28988	DBNL	0.213141
164022	164022	0.213127
84925	DIRC2	0.213126
89796	NAV1	0.213125
92312	MEX3A	0.213112
113174	SAAL1	0.213111
51027	BOLA1	0.213100
84056	KATNAL1	0.213091
85007	PHYKPL	0.213091
85358	SHANK3	0.213083
57732	ZFYVE28	0.213082
5451	POU2F1	0.213077
8682	PEA15	0.213074
79413	ZBED2	0.213069
7695	ZNF136	0.213061
10197	PSME3	0.213058
147007	TMEM199	0.213058
1183	CLCN4	0.213055
52	ACP1	0.213054
11019	LIAS	0.213054
10962	MLLT11	0.213050
1266	CNN3	0.213044
1477	CSTF1	0.213042
55536	CDCA7L	0.213041
23283	CSTF2T	0.213037
653602	653602	0.213036
151354	FAM84A	0.213036
22836	RHOBTB3	0.213034
8263	F8A1	0.213027
26579	MYEOV	0.213022
58485	TRAPPC1	0.213005
3671	ISLR	0.212993
381	ARF5	0.212993
117283	IP6K3	0.212991
22870	PPP6R1	0.212991
9375	TM9SF2	0.212990
93134	ZNF561	0.212978
90378	SAMD1	0.212978
64793	CEP85	0.212977
84547	PGBD1	0.212971
57820	CCNB1IP1	0.212969
10159	ATP6AP2	0.212968
116983	ACAP3	0.212963
10005	ACOT8	0.212960
64781	CERK	0.212953
25832	NBPF14	0.212949
51754	TMEM8B	0.212947
130271	PLEKHH2	0.212947
81532	MOB2	0.212933
9261	MAPKAPK2	0.212923
1730	DIAPH2	0.212923
9063	PIAS2	0.212913
5805	PTS	0.212912
84984	CEP19	0.212911
55181	SMG8	0.212907
34	ACADM	0.212902
10478	SLC25A17	0.212902
144233	BCDIN3D	0.212891
9587	MAD2L1BP	0.212891
729173	729173	0.212889
399473	SPRED3	0.212889
375	ARF1	0.212889
51031	GLOD4	0.212886
79568	MAIP1	0.212881
54620	FBXL19	0.212879
57062	DDX24	0.212877
55841	WWC3	0.212876
51144	HSD17B12	0.212872
7029	TFDP2	0.212871
10314	LANCL1	0.212868
116211	TM4SF19	0.212856
84319	CMSS1	0.212854
27034	ACAD8	0.212845
28512	NKIRAS1	0.212840
326321	RPS24P2	0.212838
9775	EIF4A3	0.212834
79654	HECTD3	0.212833
2923	PDIA3	0.212830
84243	ZDHHC18	0.212818
79154	DHRS11	0.212815
55270	NUDT15	0.212813
1408	CRY2	0.212810
84273	NOA1	0.212808
388199	PRR25	0.212804
79642	ARSJ	0.212799
54908	SPDL1	0.212793
84266	ALKBH7	0.212785
2319	FLOT2	0.212781
84991	RBM17	0.212779
195827	AAED1	0.212777
4676	NAP1L4	0.212777
30834	ZNRD1	0.212776
257160	RNF214	0.212775
23381	SMG5	0.212772
79731	NARS2	0.212770
6015	RING1	0.212766
54769	DIRAS2	0.212765
90338	ZNF160	0.212757
154043	CNKSR3	0.212756
2221	FCP1	0.212753
146880	ARHGAP27P1	0.212752
4335	MNT	0.212751
9414	TJP2	0.212746
97	ACYP1	0.212746
339123	JMJD8	0.212743
10209	EIF1	0.212735
55902	ACSS2	0.212722
22920	KIFAP3	0.212721
1493	CTLA4	0.212719
5151	PDE8A	0.212717
5440	POLR2K	0.212710
92104	TTC30A	0.212709
55751	TMEM184C	0.212708
22879	MON1B	0.212707
54840	APTX	0.212703
483	ATP1B3	0.212699
158293	FAM120AOS	0.212684
284361	EMC10	0.212683
57720	GPR107	0.212677
57221	ARFGEF3	0.212671
3015	H2AFZ	0.212671
11062	DUS4L	0.212666
678	ZFP36L2	0.212659
7374	UNG	0.212657
118472	ZNF511	0.212654
85455	DISP2	0.212648
53343	NUDT9	0.212646
84529	C15orf41	0.212646
4779	NFE2L1	0.212644
8737	RIPK1	0.212637
78995	C17orf53	0.212637
55093	WDYHV1	0.212631
92715	DPH7	0.212629
10983	CCNI	0.212618
147929	ZNF565	0.212616
124583	CANT1	0.212607
91056	AP5B1	0.212604
10444	ZER1	0.212604
10251	SPRY3	0.212595
407738	FAM19A1	0.212595
440742	LOC440742	0.212595
10524	KAT5	0.212594
6809	STX3	0.212593
1209	CLPTM1	0.212589
5983	RFC3	0.212588
254013	ETFBKMT	0.212584
126068	ZNF441	0.212584
200916	RPL22L1	0.212582
5281	PIGF	0.212578
50626	CYHR1	0.212574
23062	GGA2	0.212571
25792	CIZ1	0.212570
6392	SDHD	0.212570
54433	GAR1	0.212568
5757	PTMA	0.212562
5279	PIGC	0.212554
92675	DTD1	0.212552
55039	TRMT12	0.212550
4192	MDK	0.212548
151246	SGO2	0.212538
4898	NRDC	0.212536
6046	BRD2	0.212531
1429	CRYZ	0.212512
10714	POLD3	0.212509
55666	NPLOC4	0.212508
122773	KLHDC1	0.212505
7332	UBE2L3	0.212503
2063	NR2F6	0.212499
10768	AHCYL1	0.212499
136	ADORA2B	0.212497
497190	CLEC18B	0.212494
839	CASP6	0.212488
84259	DCUN1D5	0.212481
6455	SH3GL1	0.212480
283951	C16orf91	0.212478
221294	NT5DC1	0.212477
11014	KDELR2	0.212475
339965	CCDC158	0.212462
79720	VPS37B	0.212462
22929	SEPHS1	0.212457
257194	NEGR1	0.212456
9419	CRIPT	0.212452
10328	EMC8	0.212436
391	RHOG	0.212435
3636	INPPL1	0.212434
63917	GALNT11	0.212431
115098	CCDC124	0.212425
51634	RBMX2	0.212423
3149	HMGB3	0.212422
374899	ZNF829	0.212417
6863	TAC1	0.212409
5900	RALGDS	0.212404
25865	PRKD2	0.212403
22883	CLSTN1	0.212401
