#EntrezID	Name	Score	Degree
10957	PNRC1	0.342046	315
3205	HOXA9	0.341964	50
85007	PHYKPL	0.341957	264
116173	CMTM5	0.341944	2
91404	SESTD1	0.341899	232
5375	PMP2	0.341860	129
79712	GTDC1	0.341854	121
3229	HOXC13	0.341853	46
5266	PI3	0.341831	232
5017	OVOL1	0.341802	227
1812	DRD1	0.341795	185
115019	SLC26A9	0.341736	5
130733	TMEM178A	0.341698	8
4947	OAZ2	0.341695	542
6818	SULT1A3	0.341694	112
374920	ZSWIM9	0.341648	30
56894	AGPAT3	0.341644	279
643988	FNDC10	0.341639	34
84181	CHD6	0.341593	120
9641	IKBKE	0.341552	560
5298	PI4KB	0.341534	663
377	ARF3	0.341526	944
127733	UBXN10	0.341493	44
57659	ZBTB4	0.341488	1215
10766	TOB2	0.341462	531
6015	RING1	0.341428	259
7473	WNT3	0.341393	44
1314	COPA	0.341387	465
6468	FBXW4	0.341384	205
55806	HR	0.341363	891
126299	ZNF428	0.341353	137
389064	389064	0.341310	30
91584	PLXNA4	0.341299	2
171019	ADAMTS19	0.341294	3
201294	UNC13D	0.341264	155
83699	SH3BGRL2	0.341246	112
51752	ERAP1	0.341228	245
3213	HOXB3	0.341226	133
79157	MFSD11	0.341222	156
90134	KCNH7	0.341221	32
388581	C1QTNF12	0.341212	6
642517	AGAP9	0.341187	69
9776	ATG13	0.341162	42
8681	JMJD7-PLA2G4B	0.341102	111
7357	UGCG	0.341100	671
6794	STK11	0.341067	984
160851	DGKH	0.341059	18
3772	KCNJ15	0.341056	173
26173	INTS1	0.341046	657
158056	MAMDC4	0.340951	24
9887	SMG7	0.340951	314
7289	TULP3	0.340929	316
79639	TMEM53	0.340874	70
151295	SLC23A3	0.340872	7
112770	GLMP	0.340859	93
26049	FAM169A	0.340851	40
78992	YIPF2	0.340845	594
10818	FRS2	0.340837	37
55577	NAGK	0.340785	359
22807	IKZF2	0.340765	46
3177	SLC29A2	0.340719	393
9603	NFE2L3	0.340715	99
10350	ABCA9	0.340713	6
6096	RORB	0.340700	272
63926	ANKEF1	0.340686	2
6641	SNTB1	0.340634	25
869	CBLN1	0.340580	167
1201	CLN3	0.340573	878
138715	ARID3C	0.340544	103
53944	CSNK1G1	0.340529	642
2494	NR5A2	0.340523	365
57224	NHSL1	0.340521	5
9020	MAP3K14	0.340460	68
100131755	ARMCX4	0.340459	3
10838	ZNF275	0.340455	32
64377	CHST8	0.340444	39
9583	ENTPD4	0.340422	515
55666	NPLOC4	0.340419	195
10567	RABAC1	0.340418	796
90416	CCDC32	0.340395	14
54853	WDR55	0.340391	54
57192	MCOLN1	0.340367	79
50804	MYEF2	0.340361	107
84127	84127	0.340355	6
8525	DGKZ	0.340346	894
57571	CARNS1	0.340340	6
112703	FAM71E1	0.340331	2
5524	PTPA	0.340329	948
29911	HOOK2	0.340321	111
4283	CXCL9	0.340279	74
80313	LRRC27	0.340250	114
3069	HDLBP	0.340236	696
64221	ROBO3	0.340234	29
3987	LIMS1	0.340205	617
147339	C18orf25	0.340173	810
2101	ESRRA	0.340171	1126
1644	DDC	0.340141	85
728294	D2HGDH	0.340114	69
57633	LRRN1	0.340104	16
594855	CPLX3	0.340058	55
126259	TMIGD2	0.340039	3
333929	SNAI3	0.340029	3
6855	SYP	0.339989	263
2629	GBA	0.339973	172
10847	SRCAP	0.339955	1197
256281	NUDT14	0.339941	367
401944	LDLRAD2	0.339922	76
5909	RAP1GAP	0.339920	1201
10133	OPTN	0.339882	597
9968	MED12	0.339792	614
100271849	MEF2B	0.339790	184
26993	AKAP8L	0.339750	465
2328	FMO3	0.339727	39
121665	SPPL3	0.339691	157
9567	GTPBP1	0.339684	414
117854	TRIM6	0.339629	25
50805	IRX4	0.339626	104
55593	OTUD5	0.339597	115
1592	CYP26A1	0.339556	154
26038	CHD5	0.339535	281
7223	TRPC4	0.339528	18
121227	LRIG3	0.339515	24
476	ATP1A1	0.339515	448
157638	FAM84B	0.339454	232
64780	MICAL1	0.339436	85
54823	SWT1	0.339430	12
123036	TC2N	0.339424	56
79785	RERGL	0.339422	3
23251	KIAA1024	0.339418	4
6576	SLC25A1	0.339405	811
4297	KMT2A	0.339372	1641
29799	YPEL1	0.339337	54
1855	DVL1	0.339333	197
94233	OPN4	0.339322	4
27074	LAMP3	0.339299	27
3766	KCNJ10	0.339295	277
9729	KIAA0408	0.339274	18
29924	EPN1	0.339269	335
55893	ZNF395	0.339255	343
84875	PARP10	0.339214	223
65108	MARCKSL1	0.339208	347
2782	GNB1	0.339194	1435
4306	NR3C2	0.339187	169
51440	HPCAL4	0.339181	790
10725	NFAT5	0.339157	594
56965	PARP6	0.339139	165
441869	ANKRD65	0.339116	27
118461	C10orf71	0.339086	6
56110	PCDHGA5	0.339075	18
2257	FGF12	0.339069	430
3934	LCN2	0.339039	33
92799	SHKBP1	0.339036	118
84935	MEDAG	0.338950	10
27352	SGSM3	0.338949	513
113091	PTH2	0.338914	21
11122	PTPRT	0.338910	562
64718	UNKL	0.338895	25
387856	CCDC184	0.338874	3
79745	CLIP4	0.338849	151
199221	DZIP1L	0.338831	4
122416	ANKRD9	0.338812	185
79016	DDA1	0.338800	311
66000	TMEM108	0.338796	15
4540	ND5	0.338785	5
956	ENTPD3	0.338778	185
11020	IFT27	0.338776	264
10307	APBB3	0.338731	182
728190	NUTM2A-AS1	0.338724	3
388591	RNF207	0.338719	180
9509	ADAMTS2	0.338698	684
85012	TCEAL3	0.338694	102
220972	MARCH8	0.338690	28
644135	LOC644135	0.338669	2
79695	GALNT12	0.338647	27
6829	SUPT5H	0.338607	629
2059	EPS8	0.338590	863
285613	RELL2	0.338577	11
7080	NKX2-1	0.338566	399
8760	CDS2	0.338554	296
54862	CC2D1A	0.338529	497
55449	DHRS4-AS1	0.338523	11
54538	ROBO4	0.338509	440
114781	BTBD9	0.338496	9
1946	EFNA5	0.338486	67
401097	C3orf80	0.338485	5
6239	RREB1	0.338472	1782
55640	FLVCR2	0.338453	13
222256	CDHR3	0.338434	36
123904	NRN1L	0.338430	6
56731	SLC2A4RG	0.338425	803
261734	NPHP4	0.338423	377
51302	CYP39A1	0.338413	4
84070	FAM186B	0.338413	2
10401	PIAS3	0.338404	215
128822	CST9	0.338372	7
4093	SMAD9	0.338363	158
4482	MSRA	0.338359	30
84418	CYSTM1	0.338345	225
80086	TUBA4B	0.338340	19
54788	DNAJB12	0.338325	179
80169	CTC1	0.338316	9
1185	CLCN6	0.338303	66
4828	NMB	0.338287	19
8935	SKAP2	0.338267	326
1783	DYNC1LI2	0.338261	544
6602	SMARCD1	0.338241	781
3931	LCAT	0.338234	435
140700	SAMD10	0.338230	128
10150	MBNL2	0.338210	646
90809	PIP4P1	0.338193	191
150864	FAM117B	0.338153	56
339453	TMEM240	0.338148	63
5871	MAP4K2	0.338147	67
128414	NKAIN4	0.338108	99
27158	NDOR1	0.338106	101
10367	MICU1	0.338106	455
6785	ELOVL4	0.338081	10
139065	SLITRK4	0.338069	64
342977	NANOS3	0.338042	17
5119	CHMP1A	0.338030	494
9531	BAG3	0.338017	288
284656	EPHA10	0.338016	156
124773	C17orf64	0.337997	6
8310	ACOX3	0.337991	259
3763	KCNJ6	0.337982	153
84444	DOT1L	0.337958	508
80237	ELL3	0.337950	17
84229	DRC7	0.337942	3
55033	FKBP14	0.337939	77
3042	HBM	0.337936	13
3297	HSF1	0.337919	788
5252	PHF1	0.337914	141
81876	RAB1B	0.337906	652
60343	FAM3A	0.337862	1147
84680	ACCS	0.337816	3
145773	FAM81A	0.337805	6
2312	FLG	0.337787	3
222171	PRR15	0.337780	5
22848	AAK1	0.337774	1574
43	ACHE	0.337772	856
83715	ESPN	0.337771	280
25970	SH2B1	0.337738	1015
127002	ATXN7L2	0.337711	6
3535	IGL	0.337703	853
481	ATP1B1	0.337692	523
140453	MUC17	0.337678	39
6657	SOX2	0.337677	1530
767	CA8	0.337656	8
58508	KMT2C	0.337655	511
26166	RGS22	0.337640	4
84056	KATNAL1	0.337638	86
339210	C17orf67	0.337616	4
4908	NTF3	0.337616	144
54921	CHTF8	0.337615	74
6608	SMO	0.337592	89
85462	FHDC1	0.337569	21
148022	TICAM1	0.337566	17
114134	SLC2A13	0.337558	19
79777	ACBD4	0.337551	69
203238	CCDC171	0.337537	3
246330	PELI3	0.337511	104
89932	PAPLN	0.337503	10
54741	LEPROT	0.337492	306
1267	CNP	0.337454	170
2872	MKNK2	0.337433	429
7472	WNT2	0.337400	321
23163	GGA3	0.337373	887
90161	HS6ST2	0.337340	16
4108	MAGEA9	0.337315	53
11041	B4GAT1	0.337312	599
10220	GDF11	0.337306	428
27304	MOCS3	0.337292	55
114	ADCY8	0.337211	52
8289	ARID1A	0.337201	1026
11046	SLC35D2	0.337191	218
494115	RBMXL1	0.337168	14
79192	IRX1	0.337168	60
150465	TTL	0.337157	341
10741	RBBP9	0.337119	42
79632	FAM184A	0.337100	72
283352	TMEM132D-AS1	0.337095	2
9907	AP5Z1	0.337062	112
2987	GUK1	0.337060	746
65983	GRAMD2B	0.337010	198
90639	COX19	0.337008	41
57414	RHBDD2	0.336995	175
607	BCL9	0.336989	25
84787	KMT5C	0.336956	74
54583	EGLN1	0.336940	253
387521	TMEM189	0.336930	60
26505	CNNM3	0.336927	164
2786	GNG4	0.336923	633
83444	INO80B	0.336870	240
2063	NR2F6	0.336867	552
152189	CMTM8	0.336850	46
7134	TNNC1	0.336841	60
2788	GNG7	0.336831	361
11141	IL1RAPL1	0.336826	339
4613	MYCN	0.336796	761
57538	ALPK3	0.336784	110
5528	PPP2R5D	0.336781	931
54540	FAM193B	0.336781	166
124583	CANT1	0.336758	995
9146	HGS	0.336750	1362
10522	DEAF1	0.336747	560
2898	GRIK2	0.336744	516
1192	CLIC1	0.336724	918
10215	OLIG2	0.336689	486
9875	URB1	0.336676	66
9465	AKAP7	0.336654	240
57348	TTYH1	0.336635	141
1174	AP1S1	0.336629	186
8567	MADD	0.336623	902
340529	PABPC1L2A	0.336622	176
84271	POLDIP3	0.336608	110
122616	CLBA1	0.336595	51
203286	ANKS6	0.336576	92
90293	KLHL13	0.336494	35
6854	SYN2	0.336488	1101
79710	MORC4	0.336483	101
441259	LOC441259	0.336470	16
57501	KIAA1257	0.336459	11
2116	ETV2	0.336457	3
91752	ZNF804A	0.336425	5
55334	SLC39A9	0.336391	226
22980	TCF25	0.336384	912
56105	PCDHGA11	0.336380	29
84002	B3GNT5	0.336359	166
445328	ARHGEF35	0.336335	6
10900	RUNDC3A	0.336328	710
80314	EPC1	0.336309	112
65078	RTN4R	0.336296	62
79923	NANOG	0.336295	12
26000	TBC1D10B	0.336285	495
9701	PPP6R2	0.336277	585
4204	MECP2	0.336259	882
883	KYAT1	0.336236	391
3303	HSPA1A	0.336195	192
9306	SOCS6	0.336184	436
55601	DDX60	0.336168	210
286527	TMSB15B	0.336157	94
399947	C11orf87	0.336149	3
342926	ZNF677	0.336135	4
1160	CKMT2	0.336121	143
10362	HMG20B	0.336105	888
25777	SUN2	0.336094	71
54923	LIME1	0.336091	258
93	ACVR2B	0.336060	265
85442	KNDC1	0.336029	362
130340	AP1S3	0.335988	41
57565	KLHL14	0.335987	10
57459	GATAD2B	0.335980	344
79974	CPED1	0.335977	272
3509	3509	0.335951	3
8019	BRD3	0.335920	905
219855	SLC37A2	0.335904	3
6518	SLC2A5	0.335872	91
148398	SAMD11	0.335858	50
5961	PRPH2	0.335848	83
80127	BBOF1	0.335844	274
51665	ASB1	0.335842	431
90933	TRIM41	0.335839	56
79888	LPCAT1	0.335813	486
1808	DPYSL2	0.335806	743
139728	PNCK	0.335759	5
26579	MYEOV	0.335737	167
6319	SCD	0.335728	203
55738	ARFGAP1	0.335724	899
89801	PPP1R3F	0.335723	37
57585	CRAMP1	0.335719	148
431707	LHX8	0.335711	3
168620	BHLHA15	0.335710	41
654433	PAX8-AS1	0.335671	2
57661	PHRF1	0.335665	180
6546	SLC8A1	0.335580	292
9921	RNF10	0.335574	271
64288	ZSCAN31	0.335569	6
80344	DCAF11	0.335506	659
22874	PLEKHA6	0.335494	227
5165	PDK3	0.335489	192
27040	LAT	0.335437	111
27077	B9D1	0.335410	448
286256	LCN12	0.335408	31
89792	GAL3ST3	0.335365	53
6051	RNPEP	0.335340	307
56938	ARNTL2	0.335332	101
89849	ATG16L2	0.335332	108
51400	PPME1	0.335275	529
25897	RNF19A	0.335233	125
222537	HS3ST5	0.335209	5
931	MS4A1	0.335198	181
92369	SPSB4	0.335197	3
4036	LRP2	0.335155	162
8646	CHRD	0.335140	1015
57584	ARHGAP21	0.335111	889
63906	GPATCH3	0.335091	17
10611	PDLIM5	0.335080	983
57235	57235	0.335016	104
124912	SPACA3	0.335016	3
2778	GNAS	0.334981	578
196403	DTX3	0.334975	669
126755	LRRC38	0.334937	3
57732	ZFYVE28	0.334910	31
205428	C3orf58	0.334890	37
10633	RASL10A	0.334888	134
8558	CDK10	0.334883	460
6310	ATXN1	0.334877	1940
8079	MLF2	0.334873	1045
80315	CPEB4	0.334872	1096
4009	LMX1A	0.334872	39
1212	CLTB	0.334844	1240
79929	MAP6D1	0.334779	12
1359	CPA3	0.334763	17
9114	ATP6V0D1	0.334712	883
5190	PEX6	0.334707	89
3268	AGFG2	0.334700	495
4199	ME1	0.334681	617
153830	RNF145	0.334680	63
1198	CLK3	0.334672	118
338692	ANKRD13D	0.334662	149
2953	GSTT2	0.334599	3
63891	RNF123	0.334581	678
5274	SERPINI1	0.334546	140
28511	NKIRAS2	0.334544	727
58509	CACTIN	0.334540	782
4149	MAX	0.334502	545
400410	ST20	0.334466	221
100101478	LOC100101478	0.334459	2
79877	DCAKD	0.334446	70
11337	GABARAP	0.334418	839
114884	OSBPL10	0.334413	333
8448	DOC2A	0.334408	184
84332	DYDC2	0.334383	2
342850	ANKRD62	0.334369	6
100133171	100133171	0.334365	11
202025	202025	0.334363	4
85378	TUBGCP6	0.334350	252
406	ARNTL	0.334282	198
3428	IFI16	0.334279	653
64121	RRAGC	0.334249	481
27293	SMPDL3B	0.334209	231
116236	ABHD15	0.334201	269
55824	PAG1	0.334196	57
23399	CTDNEP1	0.334166	572
9903	KLHL21	0.334153	371
4121	MAN1A1	0.334137	991
9258	MFHAS1	0.334130	63
65125	WNK1	0.334123	773
55240	STEAP3	0.334121	137
200316	APOBEC3F	0.334118	12
152137	CCDC50	0.334117	769
84900	RNFT2	0.334092	144
253980	KCTD13	0.334085	332
56957	OTUD7B	0.334076	84
219771	CCNY	0.334069	112
760	CA2	0.334030	22
339501	PRSS38	0.334028	3
399491	399491	0.333997	33
2662	GDF10	0.333997	161
79786	KLHL36	0.333978	12
130399	ACVR1C	0.333972	6
8997	KALRN	0.333969	1403
6665	SOX15	0.333956	1014
8343	HIST1H2BF	0.333950	35
23333	DPY19L1	0.333948	510
90196	SYS1	0.333943	3
8658	TNKS	0.333919	348
286	ANK1	0.333908	717
2903	GRIN2A	0.333889	933
56102	PCDHGB3	0.333879	22
146802	SLC47A2	0.333878	8
114336	CGB2	0.333877	23
6506	SLC1A2	0.333866	570
142678	MIB2	0.333844	280
23001	WDFY3	0.333837	1178
9191	DEDD	0.333824	221
11320	MGAT4A	0.333808	72
10148	EBI3	0.333786	64
9990	SLC12A6	0.333783	200
728233	PI4KAP1	0.333756	233
81603	TRIM8	0.333730	515
84669	USP32	0.333718	229
4867	NPHP1	0.333705	22
8737	RIPK1	0.333687	252
6809	STX3	0.333677	232
2592	GALT	0.333672	169
222696	ZSCAN23	0.333671	6
78997	GDAP1L1	0.333645	38
83723	FAM57B	0.333612	46
94027	CGB7	0.333579	495
29923	HILPDA	0.333575	78
57600	FNIP2	0.333563	182
10844	TUBGCP2	0.333539	701
80095	ZNF606	0.333507	120
8312	AXIN1	0.333498	109
254263	CNIH2	0.333495	17
7846	TUBA1A	0.333494	283
114780	PKD1L2	0.333466	5
57592	ZNF687	0.333464	28
63893	UBE2O	0.333451	38
146540	ZNF785	0.333442	18
23023	TMCC1	0.333438	927
10139	ARFRP1	0.333429	286
2159	F10	0.333428	49
51548	SIRT6	0.333416	219
8676	STX11	0.333411	13
9420	CYP7B1	0.333386	24
28862	IGKV1OR2-108	0.333384	5
285755	PPIL6	0.333374	60
10869	USP19	0.333351	223
158358	KIAA2026	0.333351	243
3776	KCNK2	0.333344	27
114804	RNF157	0.333338	19
257236	CCDC96	0.333332	15
9885	OSBPL2	0.333323	708
57864	SLC46A2	0.333320	4
57687	VAT1L	0.333312	9
442425	FOXB2	0.333299	11
6901	TAZ	0.333283	1011
9144	SYNGR2	0.333276	625
7165	TPD52L2	0.333276	792
6671	SP4	0.333272	486
22893	BAHD1	0.333268	134
10683	DLL3	0.333265	320
57406	ABHD6	0.333258	111
22932	POMZP3	0.333238	34
146705	TEPSIN	0.333231	213
196527	ANO6	0.333223	209
147111	NOTUM	0.333218	80
3425	IDUA	0.333216	713
84276	NICN1	0.333181	17
375260	WASH2P	0.333161	17
680	BRS3	0.333143	29
79006	METRN	0.333126	483
5875	RABGGTA	0.333111	379
9815	GIT2	0.333109	205
26090	ABHD12	0.333100	170
23420	NOMO1	0.333098	285
57574	MARCH4	0.333098	11
4520	MTF1	0.333097	267
81577	GFOD2	0.333089	16
150946	GAREM2	0.333089	18
129804	FBLN7	0.333041	3
728395	TSPY4	0.332994	50
4150	MAZ	0.332993	1496
10846	PDE10A	0.332992	1322
55778	ZNF839	0.332985	69
9282	MED14	0.332956	382
6050	RNH1	0.332949	909
3233	HOXD4	0.332943	613
162	AP1B1	0.332905	308
3991	LIPE	0.332865	224
54704	PDP1	0.332821	213
10474	TADA3	0.332776	325
1488	CTBP2	0.332764	1020
349152	DPY19L2P2	0.332755	105
6887	TAL2	0.332755	5
441273	SPDYE2	0.332748	6
8821	INPP4B	0.332745	39
54997	TESC	0.332736	11
2580	GAK	0.332734	561
79966	SCD5	0.332725	207
26099	SZRD1	0.332719	694
57106	NAT14	0.332719	58
131669	UROC1	0.332718	3
8459	TPST2	0.332714	124
7091	TLE4	0.332701	644
90427	BMF	0.332700	2
8566	PDXK	0.332685	843
28785	IGLV4-60	0.332681	4
57582	KCNT1	0.332658	59
282974	STK32C	0.332652	237
100131599	100131599	0.332639	159
8904	CPNE1	0.332628	325
286887	KRT6C	0.332617	9
7023	TFAP4	0.332614	40
64773	PCED1A	0.332591	175
114928	GPRASP2	0.332586	111
64764	CREB3L2	0.332582	589
694	BTG1	0.332580	917
491	ATP2B2	0.332566	1704
26119	LDLRAP1	0.332552	397
2346	FOLH1	0.332534	786
4062	LY6H	0.332528	107
51360	MBTPS2	0.332519	159
10498	CARM1	0.332515	816
79637	ARMC7	0.332511	107
146849	CCDC42	0.332508	2
91544	UBXN11	0.332464	9
9670	IPO13	0.332451	619
151254	C2CD6	0.332449	9
26262	TSPAN17	0.332446	411
375704	ENHO	0.332437	21
10629	TAF6L	0.332432	1002
79751	SLC25A22	0.332416	213
7117	TMSB4XP8	0.332411	90
3081	HGD	0.332408	30
1455	CSNK1G2	0.332393	1122
26007	TKFC	0.332371	158
64324	NSD1	0.332344	212
339168	TMEM95	0.332341	8
1112	FOXN3	0.332326	1149
81794	ADAMTS10	0.332319	71
57463	AMIGO1	0.332314	10
25844	YIPF3	0.332310	439
2802	GOLGA3	0.332302	114
23416	KCNH3	0.332299	53
92305	TMEM129	0.332281	514
4795	NFKBIL1	0.332268	89
158158	RASEF	0.332257	13
2870	GRK6	0.332249	1025
56143	PCDHA5	0.332229	18
6988	TCTA	0.332217	264
197335	WDR90	0.332206	110
25976	TIPARP	0.332199	617
23623	RUSC1	0.332193	487
80851	SH3BP5L	0.332183	51
388289	C16orf47	0.332157	3
776	CACNA1D	0.332150	921
440498	HSBP1L1	0.332120	41
7922	SLC39A7	0.332119	104
57213	SPRYD7	0.332119	54
5163	PDK1	0.332117	132
645431	FUT8-AS1	0.332109	12
9755	TBKBP1	0.332107	71
7709	ZBTB17	0.332083	205
84915	FAM222A	0.332061	25
5600	MAPK11	0.332048	1177
4086	SMAD1	0.332032	413
80055	PGAP1	0.332026	440
121793	TEX29	0.332026	7
92211	CDHR1	0.332025	234
1830	DSG3	0.332019	114
57822	GRHL3	0.332010	7
440515	ZNF506	0.332007	26
100132910	100132910	0.332005	9
84270	CARD19	0.331993	223
26084	ARHGEF26	0.331959	4
2892	GRIA3	0.331952	492
26580	BSCL2	0.331943	352
117159	DCD	0.331940	5
221400	TDRD6	0.331918	2
474170	LRRC37A2	0.331915	18
91828	EXOC3L4	0.331899	89
10475	TRIM38	0.331879	349
51107	APH1A	0.331869	112
5506	PPP1R3A	0.331868	38
284004	HEXDC	0.331868	33
23229	ARHGEF9	0.331863	538
55870	ASH1L	0.331839	726
3201	HOXA4	0.331790	77
85016	CFAP300	0.331776	15
152519	NIPAL1	0.331770	10
23370	ARHGEF18	0.331765	458
57484	RNF150	0.331761	20
653319	KIAA0895L	0.331694	14
7391	USF1	0.331665	2
51231	VRK3	0.331664	306
440730	TRIM67	0.331640	79
160428	ALDH1L2	0.331630	13
55277	FGGY	0.331619	4
57540	DISP3	0.331553	175
2814	GP5	0.331532	62
23095	KIF1B	0.331515	842
1232	CCR3	0.331470	42
1390	CREM	0.331440	501
26277	TINF2	0.331422	140
55295	KLHL26	0.331361	6
161497	STRC	0.331348	3
841	CASP8	0.331343	189
950	SCARB2	0.331336	1020
124783	SPATA32	0.331330	29
8189	SYMPK	0.331318	659
51778	MYOZ2	0.331305	137
84107	ZIC4	0.331279	55
79734	KCTD17	0.331270	186
5608	MAP2K6	0.331265	179
23237	ARC	0.331263	139
57194	ATP10A	0.331228	118
133060	OTOP1	0.331205	240
23099	ZBTB43	0.331176	453
55902	ACSS2	0.331111	72
85460	ZNF518B	0.331100	105
283234	CCDC88B	0.331099	5
9495	AKAP5	0.331092	139
379	ARL4D	0.331092	151
81617	CAB39L	0.331086	17
399823	FOXI2	0.331060	18
79585	CORO7	0.331039	44
9936	CD302	0.331028	365
5745	PTH1R	0.331014	565
9681	DEPDC5	0.331014	14
8556	CDC14A	0.331008	245
11188	NISCH	0.331002	600
84080	ENKD1	0.330988	53
8840	WISP1	0.330955	343
6868	ADAM17	0.330922	538
112398	EGLN2	0.330911	113
51676	ASB2	0.330898	23
127833	SYT2	0.330886	33
23410	SIRT3	0.330883	717
8888	MCM3AP	0.330865	399
747	DAGLA	0.330859	50
100129842	ZNF737	0.330791	2
33	ACADL	0.330757	21
5746	PTH2R	0.330757	41
353116	RILPL1	0.330753	147
7425	VGF	0.330730	518
199692	ZNF627	0.330714	75
9112	MTA1	0.330713	1466
90668	CARMIL3	0.330694	14
29988	SLC2A8	0.330670	22
23361	ZNF629	0.330669	180
6886	TAL1	0.330662	780
5066	PAM	0.330644	1053
55350	VNN3	0.330623	13
23499	MACF1	0.330618	989
26145	IRF2BP1	0.330611	63
90864	SPSB3	0.330583	645
80022	MYO15B	0.330573	452
7916	PRRC2A	0.330567	499
130940	CCDC148	0.330526	47
2865	FFAR3	0.330507	10
84074	QRICH2	0.330506	8
23233	EXOC6B	0.330499	22
146712	B3GNTL1	0.330490	221
79813	EHMT1	0.330479	147
149076	ZNF362	0.330468	208
9209	LRRFIP2	0.330459	236
11247	NXPH4	0.330456	326
79627	OGFRL1	0.330451	124
80045	GPR157	0.330435	83
1543	CYP1A1	0.330426	150
317762	CCDC85C	0.330424	66
285195	SLC9A9	0.330369	31
1731	SEPT1	0.330331	5
79073	TMEM109	0.330306	935
80700	UBXN6	0.330305	499
158381	ATP8B5P	0.330288	35
147947	ZNF542P	0.330285	15
10370	CITED2	0.330282	600
374868	ATP9B	0.330264	274
643246	MAP1LC3B2	0.330224	2
7187	TRAF3	0.330221	270
727957	MROH1	0.330215	368
122773	KLHDC1	0.330214	20
83985	SPNS1	0.330193	102
84179	SLC49A3	0.330192	77
1120	CHKB	0.330153	261
7762	ZNF215	0.330149	5
238	ALK	0.330109	184
5662	PSD	0.330107	100
55662	HIF1AN	0.330047	53
2999	GZMH	0.330043	15
610	HCN2	0.330032	259
221914	GPC2	0.330021	15
91056	AP5B1	0.330020	2
3159	HMGA1	0.330018	1042
79098	C1orf116	0.330004	148
30000	TNPO2	0.329992	743
89876	MAATS1	0.329986	34
146206	CARMIL2	0.329976	144
64410	KLHL25	0.329970	11
9699	RIMS2	0.329969	1416
84460	ZMAT1	0.329956	85
9091	PIGQ	0.329952	559
23139	MAST2	0.329952	351
83478	ARHGAP24	0.329918	65
27146	FAM184B	0.329912	3
8648	NCOA1	0.329904	1230
83889	WDR87	0.329826	27
266629	SEC14L3	0.329796	44
255394	TCP11L2	0.329788	39
81567	TXNDC5	0.329787	227
25809	TTLL1	0.329768	51
23563	CHST5	0.329762	122
54058	C21orf58	0.329749	182
284996	RNF149	0.329694	140
197342	EME2	0.329691	65
55917	CTTNBP2NL	0.329673	111
55422	ZNF331	0.329673	82
115399	LRRC56	0.329622	15
201229	LYRM9	0.329613	15
5214	PFKP	0.329602	911
8314	BAP1	0.329591	693
445329	SULT1A4	0.329582	375
27327	TNRC6A	0.329577	400
7776	ZNF236	0.329553	390
54820	NDE1	0.329545	164
92370	PXYLP1	0.329527	78
51614	ERGIC3	0.329520	327
51317	PHF21A	0.329519	542
9711	RUBCN	0.329518	366
375607	NAT16	0.329496	4
8263	F8A1	0.329477	698
23264	ZC3H7B	0.329465	775
4343	MOV10	0.329463	52
387885	CFAP73	0.329463	5
55628	ZNF407	0.329452	17
22897	CEP164	0.329451	228
5253	PHF2	0.329423	692
170589	GPHA2	0.329420	4
84966	IGSF21	0.329410	33
2876	GPX1	0.329382	422
100137047	JMJD7	0.329373	4
285598	ARL10	0.329327	5
8739	HRK	0.329325	277
4598	MVK	0.329278	597
64859	NABP1	0.329258	171
1432	MAPK14	0.329226	661
4130	MAP1A	0.329225	1744
4604	MYBPC1	0.329224	136
5457	POU4F1	0.329223	432
127262	TPRG1L	0.329213	608
8455	ATRN	0.329211	874
11329	STK38	0.329204	235
57139	RGL3	0.329198	9
140880	CST11	0.329198	23
255877	BCL6B	0.329172	88
54477	PLEKHA5	0.329143	276
2874	GPS2	0.329143	210
1788	DNMT3A	0.329108	72
201191	SAMD14	0.329072	567
197322	ACSF3	0.329070	6
54838	WBP1L	0.329053	283
126432	RINL	0.329027	13
154043	CNKSR3	0.329026	9
1173	AP2M1	0.329023	877
23035	PHLPP2	0.329023	247
140809	SRXN1	0.329003	187
442868	BPY2C	0.328998	2
22870	PPP6R1	0.328991	481
5349	FXYD3	0.328976	1110
157695	TDRP	0.328963	22
25803	SPDEF	0.328945	982
2744	GLS	0.328935	1233
64419	MTMR14	0.328929	289
338707	B4GALNT4	0.328917	271
359948	IRF2BP2	0.328917	741
56995	TULP4	0.328909	421
196743	PAOX	0.328896	113
3761	KCNJ4	0.328880	1247
9139	CBFA2T2	0.328878	480
9278	ZBTB22	0.328860	45
374887	YJEFN3	0.328855	5
4646	MYO6	0.328845	598
253190	SERHL2	0.328826	152
10659	CELF2	0.328818	436
284352	PPP1R37	0.328801	6
53637	S1PR5	0.328798	180
23274	CLEC16A	0.328780	98
55062	WIPI1	0.328769	546
283576	ZDHHC22	0.328760	114
6705	SPRR2F	0.328760	2
53	ACP2	0.328756	163
54662	TBC1D13	0.328747	194
5915	RARB	0.328746	1880
84258	SYT3	0.328746	9
29916	SNX11	0.328729	166
139221	MUM1L1	0.328701	9
670	BPHL	0.328681	20
6932	TCF7	0.328666	142
93010	B3GNT7	0.328660	37
6046	BRD2	0.328643	757
26297	SERGEF	0.328639	18
2776	GNAQ	0.328632	1855
267	AMFR	0.328609	166
642987	TMEM232	0.328561	3
10263	CDK2AP2	0.328532	663
57488	ESYT2	0.328523	211
27314	RAB30	0.328517	246
6094	ROM1	0.328510	69
